item_id;order_id;customer_id;product_id;sales_amount;quantity;discount;profit;margin
5997;162187;575;OFF-AP-10000576;387.14;4;0.2;24.2;0.25
5998;162187;575;FUR-TA-10003008;328.59;3;0.4;-147.87;-1.35
5999;112991;664;FUR-CH-10001708;338.35;3;0.2;4.23;0.04
6000;112991;664;OFF-PA-10000019;25.92;4;0;12.44;1.92
6001;112991;664;OFF-PA-10002222;91.36;4;0;42.03;1.84
6002;124079;622;FUR-FU-10002553;87.96;3;0.2;7.7;0.26
6003;124079;622;OFF-BI-10002103;5.21;2;0.7;-4.17;-1.6
6004;146878;190;OFF-BI-10002794;12.29;1;0.7;-8.61;-0.7
6005;107244;26;FUR-FU-10002597;19.76;4;0;8.3;1.68
6006;100657;682;FUR-CH-10003535;109.76;2;0.1;8.54;0.16
6007;129581;425;TEC-PH-10001527;128.85;3;0;3.87;0.09
6008;129028;301;FUR-FU-10004006;127.95;3;0;21.75;0.51
6009;135580;170;OFF-PA-10000595;68.52;3;0;31.52;1.38
6010;135580;170;OFF-ST-10000798;74.94;3;0;14.24;0.57
6011;135580;170;TEC-MA-10004002;2548.56;6;0.2;286.71;0.67
6012;135580;170;OFF-EN-10003296;271.44;3;0;122.15;1.35
6013;135580;170;TEC-PH-10004345;287.88;3;0.2;35.99;0.38
6014;159016;418;OFF-PA-10004405;14.9;5;0;7.15;2.4
6015;159016;418;TEC-PH-10002885;4158.91;8;0.2;363.9;0.7
6016;102652;37;FUR-FU-10000747;91.96;2;0;15.63;0.34
6017;102652;37;FUR-FU-10001918;33.11;7;0;12.91;2.73
6018;102652;37;OFF-PA-10003309;19.44;3;0;9.33;1.44
6019;102652;37;OFF-PA-10001977;55.48;1;0;26.63;0.48
6020;152422;109;OFF-AP-10002892;91.92;5;0.2;11.49;0.63
6021;156692;334;OFF-AP-10002222;17.34;2;0;4.68;0.54
6022;156692;334;TEC-AC-10000158;71.98;2;0;15.12;0.42
6023;130869;134;OFF-EN-10002600;7.08;3;0.2;2.48;1.05
6024;128832;462;TEC-AC-10004855;69.98;2;0;4.9;0.14
6025;139717;200;OFF-AP-10000938;646.27;8;0.2;64.63;0.8
6026;139717;200;OFF-PA-10002195;10.37;2;0.2;3.76;0.73
6027;136007;41;OFF-FA-10002701;8.4;5;0;0.34;0.2
6028;136007;41;TEC-PH-10003589;71.96;5;0.2;25.19;1.75
6029;157364;473;OFF-AR-10003752;18.48;2;0.2;6.01;0.65
6030;112970;749;OFF-AR-10003829;9.84;3;0;2.85;0.87
6031;152492;39;FUR-CH-10000155;239.24;1;0.2;23.92;0.1
6032;101168;675;FUR-FU-10003142;21.12;4;0;6.55;1.24
6033;104010;732;OFF-SU-10001218;54.9;5;0;15.37;1.4
6034;130253;596;FUR-FU-10002963;15.24;3;0;5.18;1.02
6035;155369;587;OFF-AP-10002578;19.57;2;0.8;-52.83;-5.4
6036;155369;587;OFF-BI-10003925;310.39;4;0.8;-512.15;-6.6
6037;131205;43;FUR-FU-10003347;42.6;3;0;16.61;1.17
6038;131205;43;OFF-BI-10000315;113.94;6;0;54.69;2.88
6039;131205;43;OFF-ST-10002583;129.92;4;0;5.2;0.16
6040;131205;43;OFF-AR-10003469;5.28;3;0;2.53;1.44
6041;122364;281;TEC-PH-10001817;859.2;3;0.2;75.18;0.26
6042;122364;281;TEC-MA-10001031;506.28;3;0.2;177.2;1.05
6043;117912;766;FUR-FU-10002088;14.37;2;0.2;3.95;0.55
6044;145702;5;FUR-CH-10001482;314.35;3;0.2;-35.36;-0.34
6045;145702;5;OFF-PA-10001526;27.89;7;0.2;10.11;2.54
6046;113215;138;FUR-FU-10002937;238.15;3;0.2;89.31;1.13
6047;154662;81;FUR-TA-10001771;692.94;3;0;173.24;0.75
6048;105571;155;OFF-BI-10003305;16.15;9;0.7;-12.92;-7.2
6049;105571;155;OFF-BI-10001359;1345.49;5;0.7;-1031.54;-3.83
6050;152765;482;OFF-PA-10000483;173.49;7;0.2;54.22;2.19
6051;153878;775;OFF-AR-10000658;57.75;5;0;16.17;1.4
6052;153878;775;OFF-AP-10001205;272.4;5;0;76.27;1.4
6053;124016;395;OFF-PA-10002586;11.95;3;0.2;4.03;1.01
6054;124016;395;FUR-FU-10004963;28;4;0.2;7.7;1.1
6055;124016;395;OFF-BI-10002071;12.2;7;0.7;-9.76;-5.6
6056;113551;558;OFF-BI-10001617;2.07;1;0.8;-3.41;-1.65
6057;113551;558;OFF-PA-10004665;83.84;8;0.2;30.39;2.9
6058;107524;446;OFF-EN-10001990;11.36;2;0;5.34;0.94
6059;107524;446;OFF-PA-10000587;36.4;5;0;17.47;2.4
6060;138072;314;TEC-AC-10004859;27.97;2;0.2;6.99;0.5
6061;134201;274;OFF-ST-10001476;142.04;4;0;38.35;1.08
6062;134201;274;OFF-AR-10002804;14.67;3;0;6.01;1.23
6063;111780;618;TEC-CO-10004202;1199.96;5;0.2;224.99;0.94
6064;111780;618;OFF-PA-10001307;12.6;3;0;6.17;1.47
6065;111780;618;OFF-PA-10001667;17.94;3;0;8.07;1.35
6066;119942;737;OFF-LA-10001569;23.9;6;0.2;7.77;1.95
6067;151547;31;OFF-SU-10000898;88.96;8;0.2;10.01;0.9
6068;166695;161;FUR-CH-10000225;518.27;8;0.2;-97.18;-1.5
6069;166695;161;FUR-FU-10002191;6.98;1;0;3.35;0.48
6070;166695;161;TEC-MA-10003176;343.2;1;0.2;38.61;0.11
6071;167542;432;OFF-LA-10004093;17.54;3;0.2;5.92;1.01
6072;120901;69;OFF-ST-10000025;152.69;2;0.2;-26.72;-0.35
6073;120901;69;OFF-FA-10001561;3.49;2;0.2;0.57;0.33
6074;120901;69;OFF-SU-10001225;5.89;2;0.2;-1.32;-0.45
6075;121398;290;OFF-BI-10001718;153.55;3;0.2;51.82;1.01
6076;121398;290;OFF-ST-10002756;270.62;2;0;2.71;0.02
6077;151561;587;TEC-AC-10001432;468.9;6;0;206.32;2.64
6078;151561;587;TEC-AC-10003399;72.48;2;0;30.44;0.84
6079;151561;587;OFF-SU-10001574;10.95;3;0;3.29;0.9
6080;151561;587;FUR-FU-10004864;191.82;3;0;61.38;0.96
6081;154676;570;OFF-ST-10001172;151.06;9;0.2;7.55;0.45
6082;165589;771;FUR-FU-10002396;25.16;5;0.6;-11.32;-2.25
6083;132577;364;OFF-BI-10004040;6.22;6;0.8;-9.63;-9.29
6084;132577;364;OFF-AR-10003481;23.62;9;0.2;2.66;1.01
6085;132577;364;TEC-AC-10000387;24.03;2;0.2;-0.6;-0.05
6086;132577;364;OFF-LA-10000262;2.09;1;0.2;0.68;0.33
6087;132577;364;OFF-BI-10003196;4.49;6;0.8;-6.73;-8.99
6088;114048;262;FUR-FU-10004351;29.22;3;0;12.86;1.32
6089;137281;65;OFF-PA-10001870;6.48;1;0;3.11;0.48
6090;162068;582;OFF-BI-10002813;1.19;2;0.7;-0.99;-1.66
6091;100111;690;FUR-CH-10003846;272.65;3;0.1;18.18;0.2
6092;100111;690;TEC-AC-10002647;212.8;2;0;95.76;0.9
6093;100111;690;OFF-PA-10000807;38.52;9;0;18.1;4.23
6094;100111;690;TEC-AC-10001465;72.64;2;0;21.79;0.6
6095;100111;690;OFF-ST-10000615;45.4;4;0;12.71;1.12
6096;100111;690;OFF-PA-10002713;13.76;2;0;6.33;0.92
6097;100111;690;FUR-CH-10003061;80.99;1;0.1;8.1;0.1
6098;100111;690;OFF-BI-10000343;11.78;3;0.2;3.98;1.01
6099;100111;690;OFF-FA-10000304;4.36;2;0;1.79;0.82
6100;100111;690;FUR-CH-10004086;2888.13;11;0.1;609.72;2.32
6101;100111;690;TEC-PH-10002885;1299.66;2;0;350.91;0.54
6102;100111;690;FUR-CH-10001215;2254.41;5;0.1;375.74;0.83
6103;100111;690;TEC-PH-10000215;104.85;3;0;28.31;0.81
6104;100111;690;TEC-AC-10001998;59.97;3;0;20.39;1.02
6105;132381;215;FUR-TA-10002356;314.53;2;0.4;-83.88;-0.53
6106;147011;321;OFF-AR-10002399;13.63;4;0.2;3.58;1.05
6107;120852;788;OFF-AP-10001563;19.43;2;0.8;-49.55;-5.1
6108;120852;788;TEC-AC-10004510;65.44;5;0.2;-8.18;-0.63
6109;150007;6;OFF-LA-10001982;6;2;0.2;2.1;0.7
6110;150007;6;OFF-BI-10004141;1.91;3;0.8;-3.24;-5.09
6111;124590;727;FUR-CH-10004495;1474.8;7;0.3;-21.07;-0.1
6112;124590;727;OFF-AP-10002311;110.1;2;0.2;33.03;0.6
6113;124590;727;OFF-FA-10000585;16.75;6;0.2;5.44;1.95
6114;124590;727;FUR-CH-10000454;1537.07;9;0.3;0;0
6115;124590;727;FUR-CH-10003746;449.37;2;0.3;-12.84;-0.06
6116;133802;709;OFF-BI-10003291;41.9;6;0.2;14.14;2.02
6117;113677;176;TEC-PH-10002114;2279.96;4;0;592.79;1.04
6118;113677;176;OFF-LA-10001569;14.94;3;0;6.87;1.38
6119;143378;413;TEC-PH-10001425;191.98;3;0.2;19.2;0.3
6120;143378;413;OFF-AR-10001915;23.83;3;0.2;6.55;0.82
6121;143378;413;FUR-FU-10004864;409.22;8;0.2;61.38;1.2
6122;143378;413;FUR-BO-10001972;72.59;2;0.7;-128.24;-3.53
6123;152660;160;OFF-ST-10000532;61.57;2;0.2;4.62;0.15
6124;142139;698;OFF-PA-10003883;20.96;4;0.2;6.81;1.3
6125;145772;675;TEC-AC-10003038;44.75;5;0;8.5;0.95
6126;145772;675;OFF-PA-10001593;11.96;2;0;5.38;0.9
6127;145772;675;OFF-BI-10002049;3.91;1;0.2;1.27;0.32
6128;124100;265;FUR-CH-10003817;328;6;0.1;54.67;1
6129;158400;2;OFF-BI-10002353;49.41;4;0.2;18.53;1.5
6130;162033;279;TEC-AC-10003116;53.25;3;0;20.77;1.17
6131;162033;279;OFF-FA-10003021;3.76;2;0;1.32;0.7
6132;163447;745;FUR-CH-10004477;767.21;14;0.1;161.97;2.96
6133;145737;11;OFF-PA-10001033;163.96;5;0.2;59.44;1.81
6134;148096;54;FUR-TA-10004152;161.28;2;0.2;12.1;0.15
6135;146766;747;OFF-AR-10002135;192.8;4;0;55.91;1.16
6136;105613;446;TEC-AC-10000521;27.7;3;0.2;3.46;0.37
6137;105613;446;OFF-AP-10000026;73.16;6;0.8;-186.57;-15.3
6138;142251;286;OFF-PA-10002986;32.06;6;0.2;11.22;2.1
6139;131247;314;FUR-BO-10001337;205.67;2;0.15;-12.1;-0.12
6140;113593;560;OFF-ST-10000532;115.44;3;0;30.01;0.78
6141;121083;345;OFF-PA-10001497;274.8;5;0;134.65;2.45
6142;121083;345;OFF-ST-10002554;195.64;4;0;3.91;0.08
6143;121083;345;TEC-PH-10001336;257.98;2;0;74.81;0.58
6144;121083;345;OFF-AR-10002987;119.04;6;0;48.81;2.46
6145;151190;313;OFF-PA-10000575;20.07;3;0;9.23;1.38
6146;133543;443;OFF-AR-10003394;11.76;4;0;3.18;1.08
6147;105130;588;OFF-AR-10003394;11.76;4;0;3.18;1.08
6148;105130;588;OFF-BI-10001191;40.74;2;0.2;14.77;0.73
6149;161928;44;TEC-PH-10003484;201.58;2;0.2;12.6;0.13
6150;101322;353;FUR-CH-10003968;340.7;6;0.2;-34.07;-0.6
6151;106600;624;FUR-BO-10001608;354.9;5;0;88.73;1.25
6152;111871;252;FUR-BO-10004218;1198.33;10;0.15;70.49;0.59
6153;139437;638;OFF-ST-10002485;87.92;4;0;0.88;0.04
6154;151484;186;FUR-FU-10001876;51.97;2;0.2;10.39;0.4
6155;151484;186;OFF-ST-10002370;51.34;3;0.2;5.78;0.34
6156;151484;186;OFF-ST-10000142;332.7;1;0.2;33.27;0.1
6157;151484;186;FUR-FU-10004671;42.41;3;0.2;9.54;0.67
6158;104150;22;OFF-EN-10002504;81.54;3;0;38.32;1.41
6159;104150;22;TEC-AC-10004803;167.28;12;0;23.42;1.68
6160;161025;295;OFF-ST-10001932;772.68;4;0;108.18;0.56
6161;103989;506;TEC-PH-10004667;323.98;3;0.2;28.35;0.26
6162;103989;506;OFF-LA-10000443;11.81;4;0.2;3.99;1.35
6163;103989;506;OFF-ST-10000918;26.16;3;0.2;1.96;0.22
6164;103989;506;OFF-BI-10001196;33.57;5;0.7;-25.74;-3.83
6165;103989;506;FUR-FU-10003981;4.99;3;0.2;1.37;0.82
6166;103989;506;FUR-FU-10002508;20.02;3;0.2;5.5;0.82
6167;103989;506;TEC-AC-10002647;170.24;2;0.2;53.2;0.63
6168;142433;267;OFF-PA-10002377;117.46;3;0.2;44.05;1.13
6169;132815;635;OFF-PA-10004530;22.96;2;0;11.25;0.98
6170;101266;527;OFF-PA-10002986;13.36;2;0;6.41;0.96
6171;141523;495;OFF-BI-10000948;34.25;3;0.2;11.56;1.01
6172;141523;495;OFF-AR-10001545;3.52;2;0;1.02;0.58
6173;106299;570;OFF-BI-10001758;26.7;5;0;12.55;2.35
6174;106299;570;TEC-AC-10003237;21.2;2;0;9.12;0.86
6175;106299;570;OFF-ST-10002011;838.38;2;0;226.36;0.54
6176;158421;304;FUR-CH-10000309;1690.04;4;0;422.51;1
6177;158421;304;OFF-ST-10002444;85.96;7;0;24.07;1.96
6178;158421;304;OFF-EN-10001453;121.96;2;0;57.32;0.94
6179;158421;304;OFF-PA-10001801;23.92;4;0;11.72;1.96
6180;158421;304;OFF-ST-10000563;63.96;2;0;6.4;0.2
6181;158421;304;TEC-PH-10000369;629.95;5;0;176.39;1.4
6182;158421;304;TEC-PH-10002538;113.73;3;0;32.98;0.87
6183;158421;304;OFF-BI-10000050;14.6;2;0;6.86;0.94
6184;158421;304;OFF-ST-10004186;887.84;8;0;17.76;0.16
6185;143609;217;FUR-CH-10004218;403.92;5;0.2;25.25;0.31
6186;138331;374;OFF-AR-10002952;106.8;10;0.2;10.68;1
6187;138954;518;OFF-ST-10003058;70.95;3;0;20.58;0.87
6188;138954;518;OFF-BI-10003963;34.94;6;0.2;11.79;2.02
6189;138954;518;OFF-AR-10001955;119.04;6;0;35.71;1.8
6190;157903;47;TEC-PH-10004345;383.84;4;0.2;47.98;0.5
6191;157259;368;FUR-FU-10003192;799.56;9;0;207.89;2.34
6192;107986;547;OFF-ST-10001325;31.44;3;0;8.49;0.81
6193;104927;22;OFF-PA-10000019;25.92;5;0.2;9.07;1.75
6194;104927;22;OFF-BI-10003429;6.33;5;0.8;-9.81;-7.75
6195;104927;22;OFF-PA-10000176;75.88;5;0.2;26.56;1.75
6196;113453;143;TEC-PH-10004165;329.99;2;0.4;-77;-0.47
6197;113453;143;OFF-ST-10000352;71.38;3;0.2;-4.46;-0.19
6198;149909;660;OFF-PA-10000726;63.77;7;0;28.7;3.15
6199;149909;660;TEC-PH-10001536;50.97;3;0;13.25;0.78
6200;149909;660;OFF-PA-10001790;96.08;2;0;46.12;0.96
6201;146675;678;TEC-CO-10001766;1439.97;4;0.2;485.99;1.35
6202;146675;678;TEC-AC-10004396;43.56;3;0.2;-4.9;-0.34
6203;118332;604;FUR-CH-10001708;563.92;5;0.2;7.05;0.06
6204;133669;728;TEC-PH-10001305;235.15;8;0.4;-47.03;-1.6
6205;145660;509;FUR-FU-10002885;7.71;2;0.2;1.74;0.45
6206;133697;162;OFF-PA-10000726;51.02;7;0.2;15.94;2.19
6207;133697;162;OFF-FA-10003112;25.25;4;0.2;7.89;1.25
6208;133697;162;FUR-CH-10002372;56.69;1;0.3;-14.58;-0.26
6209;148138;533;OFF-ST-10000563;51.17;2;0.2;-6.4;-0.25
6210;119809;790;OFF-BI-10003925;2793.53;9;0.2;942.82;3.04
6211;119809;790;OFF-ST-10003306;1000.02;7;0;290.01;2.03
6212;119809;790;FUR-FU-10001475;65.94;3;0;22.42;1.02
6213;149944;486;OFF-FA-10003495;18.24;3;0;9.12;1.5
6214;149944;486;OFF-AP-10004708;76.12;2;0;22.07;0.58
6215;128538;16;OFF-EN-10001219;7.64;1;0;3.74;0.49
6216;161711;494;FUR-FU-10000087;68.16;3;0;27.95;1.23
6217;161711;494;OFF-EN-10001539;62.24;8;0;29.25;3.76
6218;129553;587;TEC-PH-10004897;29.97;3;0;0.3;0.03
6219;160220;401;TEC-PH-10001300;125.7;6;0;35.2;1.68
6220;160220;401;TEC-PH-10001557;191.98;2;0;51.83;0.54
6221;160220;401;OFF-ST-10000617;20.86;7;0;1.46;0.49
6222;157224;399;OFF-LA-10000121;56.7;9;0;26.08;4.14
6223;140627;198;FUR-FU-10000087;72.7;4;0.2;19.08;1.05
6224;140627;198;OFF-AR-10000422;12.26;7;0.2;1.07;0.61
6225;140627;198;OFF-ST-10004123;218.35;3;0.2;-54.59;-0.75
6226;133445;365;FUR-BO-10003660;66.29;1;0.7;-103.86;-1.57
6227;133445;365;FUR-CH-10000422;291.17;4;0.2;-14.56;-0.2
6228;148782;589;TEC-PH-10002923;88.78;3;0.2;7.77;0.26
6229;148208;102;TEC-PH-10004093;110.38;4;0.4;-20.24;-0.73
6230;148208;102;TEC-AC-10000171;55.18;3;0.2;15.86;0.86
6231;127656;559;OFF-AR-10001166;30.32;4;0;11.82;1.56
6232;142188;360;FUR-CH-10003199;177.57;2;0.2;8.88;0.1
6233;142188;360;OFF-PA-10002005;19.44;3;0;9.33;1.44
6234;142188;360;OFF-PA-10004101;71.28;11;0;34.21;5.28
6235;142188;360;OFF-BI-10004600;1471.96;5;0.2;459.99;1.56
6236;142188;360;TEC-PH-10000127;79.96;5;0.2;-17.99;-1.12
6237;144400;28;OFF-EN-10004386;57.58;3;0.2;21.59;1.12
6238;155180;751;OFF-BI-10004506;26.34;4;0.2;9.22;1.4
6239;134075;326;FUR-FU-10004597;166.5;3;0;21.65;0.39
6240;134075;326;OFF-ST-10001496;360.38;2;0;93.7;0.52
6241;131912;476;OFF-BI-10004236;11.74;1;0.2;3.82;0.33
6242;141572;477;FUR-FU-10001185;247.44;8;0;101.45;3.28
6243;134621;225;OFF-BI-10000977;18.24;2;0.7;-14.59;-1.6
6244;165561;171;OFF-SU-10004782;25.35;3;0;7.61;0.9
6245;112305;426;OFF-AR-10002067;119.04;6;0;30.95;1.56
6246;112305;426;FUR-FU-10002364;22.14;3;0;6.42;0.87
6247;112305;426;TEC-AC-10002018;13.98;2;0;6.01;0.86
6248;121580;493;OFF-BI-10000632;43.41;1;0;19.97;0.46
6249;121580;493;FUR-FU-10003981;6.24;3;0;2.62;1.26
6250;121580;493;OFF-AP-10001564;465.16;2;0;120.94;0.52
6251;121580;493;OFF-PA-10004082;7.98;1;0;3.99;0.5
6252;101147;504;OFF-AP-10004249;2.39;1;0.8;-6.34;-2.65
6253;165806;777;OFF-PA-10003441;58.32;9;0;27.99;4.32
6254;165806;777;TEC-PH-10004922;200.97;3;0;50.24;0.75
6255;151624;783;FUR-FU-10001731;21.36;8;0;8.12;3.04
6256;139444;307;OFF-LA-10000134;9.86;4;0.2;3.45;1.4
6257;133977;29;OFF-BI-10003166;3.44;1;0.7;-2.53;-0.74
6258;141425;55;OFF-SU-10000646;384.59;2;0.2;-81.73;-0.43
6259;133536;387;OFF-EN-10004459;22.92;3;0;11.23;1.47
6260;150441;618;OFF-BI-10003529;11.36;4;0;5.57;1.96
6261;162607;651;OFF-BI-10002949;14.59;3;0.2;4.92;1.01
6262;103506;468;OFF-LA-10001158;41.4;4;0;19.87;1.92
6263;132479;526;OFF-BI-10004584;442.37;7;0.8;-729.91;-11.55
6264;160724;790;OFF-BI-10004965;34.5;3;0;15.53;1.35
6265;115952;393;OFF-BI-10004654;28.85;5;0;14.43;2.5
6266;146731;49;OFF-PA-10000141;3.49;2;0.2;1.18;0.68
6267;146731;49;OFF-PA-10001019;143.86;9;0.2;48.55;3.04
6268;115392;644;TEC-PH-10002496;311.98;2;0;93.59;0.6
6269;115392;644;OFF-BI-10000829;22.45;5;0;10.33;2.3
6270;102379;103;TEC-PH-10001448;39.99;1;0.2;-8;-0.2
6271;102379;103;FUR-CH-10004983;1159.06;9;0.2;43.46;0.34
6272;102379;103;OFF-AR-10004022;179.9;5;0;44.98;1.25
6273;149706;19;TEC-AC-10001284;116.31;7;0.2;23.26;1.4
6274;139087;224;FUR-FU-10001847;12.42;3;0;4.47;1.08
6275;139087;224;TEC-AC-10004595;428.4;3;0;89.96;0.63
6276;139087;224;FUR-FU-10004164;24.75;5;0;10.89;2.2
6277;139087;224;OFF-LA-10001074;87.71;7;0;41.22;3.29
6278;139087;224;OFF-ST-10000604;69.52;2;0;17.38;0.5
6279;139087;224;TEC-PH-10000148;20.78;2;0.2;-4.68;-0.45
6280;139087;224;OFF-BI-10000042;12.82;3;0.2;4.17;0.98
6281;152226;393;OFF-LA-10000443;5.9;2;0.2;1.99;0.67
6282;116484;346;FUR-FU-10002874;63.82;2;0.2;9.57;0.3
6283;116484;346;OFF-ST-10003994;141.55;3;0.2;-26.54;-0.56
6284;100944;250;OFF-EN-10001453;304.9;5;0;143.3;2.35
6285;100944;250;FUR-CH-10000988;563.24;5;0.2;56.32;0.5
6286;125080;783;FUR-TA-10003238;661.18;2;0.4;-231.41;-0.7
6287;121020;135;TEC-PH-10001061;239.98;3;0.2;18;0.23
6288;100090;246;FUR-TA-10003715;502.49;3;0.2;-87.94;-0.53
6289;100090;246;OFF-BI-10001597;196.7;6;0.2;68.85;2.1
6290;139675;572;FUR-CH-10004063;915.14;4;0.2;102.95;0.45
6291;139675;572;FUR-FU-10001979;327.76;8;0;91.77;2.24
6292;143756;514;FUR-CH-10001854;701.96;2;0;168.47;0.48
6293;151253;50;TEC-PH-10002923;88.78;3;0.2;7.77;0.26
6294;151253;50;OFF-AR-10004691;64.14;3;0;16.68;0.78
6295;141152;622;OFF-BI-10002931;33.55;1;0.2;12.58;0.37
6296;141313;52;OFF-AP-10002651;1737.18;6;0;503.78;1.74
6297;141313;52;OFF-ST-10000689;704.25;5;0;84.51;0.6
6298;141313;52;OFF-PA-10003302;141.76;4;0;66.63;1.88
6299;169852;730;OFF-BI-10001460;36.36;3;0.2;12.27;1.01
6300;107314;488;FUR-FU-10003489;25.83;3;0;9.56;1.11
6301;161305;677;OFF-BI-10002794;24.59;3;0.8;-38.11;-4.65
6302;161305;677;OFF-EN-10000461;13.98;2;0.2;4.72;0.68
6303;166919;14;TEC-PH-10001305;195.96;5;0.2;19.6;0.5
6304;162712;565;OFF-PA-10000167;74.35;3;0.2;23.24;0.94
6305;107552;57;OFF-PA-10002947;6.68;1;0;3.21;0.48
6306;163328;769;OFF-SU-10002301;17.58;7;0.2;-4.18;-1.66
6307;163328;769;FUR-CH-10003298;104.78;1;0.2;-14.41;-0.14
6308;163328;769;OFF-PA-10004353;47.95;3;0.2;16.78;1.05
6309;163328;769;FUR-CH-10000229;650.35;3;0.2;-97.55;-0.45
6310;163328;769;OFF-LA-10003930;629.18;8;0.2;228.08;2.9
6311;163328;769;OFF-PA-10000176;15.18;1;0.2;5.31;0.35
6312;112837;474;FUR-FU-10004006;127.95;3;0;21.75;0.51
6313;120019;556;OFF-ST-10001932;579.51;3;0;81.13;0.42
6314;120019;556;TEC-PH-10000923;14.99;1;0;7.35;0.49
6315;100762;556;OFF-AR-10000380;151.92;4;0;45.58;1.2
6316;100762;556;OFF-LA-10003930;196.62;2;0;96.34;0.98
6317;100762;556;OFF-PA-10001815;144.12;3;0;69.18;1.44
6318;100762;556;OFF-PA-10004082;15.96;2;0;7.98;1
6319;161459;249;TEC-PH-10004071;39.96;5;0.2;3.5;0.44
6320;161459;249;OFF-PA-10002377;34.08;6;0;15.34;2.7
6321;160017;723;OFF-PA-10001800;10.37;2;0.2;3.63;0.7
6322;123316;702;OFF-BI-10002764;7.75;3;0.2;2.81;1.09
6323;141299;652;OFF-EN-10004459;15.28;2;0;7.49;0.98
6324;104402;243;TEC-MA-10000423;65.97;3;0;31.01;1.41
6325;110289;576;OFF-PA-10002986;33.4;5;0;16.03;2.4
6326;110289;576;OFF-EN-10001434;210.84;4;0;103.31;1.96
6327;167927;789;OFF-ST-10000760;13.98;1;0;4.05;0.29
6328;167927;789;FUR-FU-10002918;272.94;3;0;30.02;0.33
6329;167927;789;OFF-BI-10000605;19.05;5;0;8.95;2.35
6330;167927;789;OFF-AP-10002311;247.72;4;0.1;93.58;1.51
6331;167927;789;OFF-ST-10003123;66.58;2;0;15.98;0.48
6332;167927;789;OFF-AR-10004456;43.92;3;0;12.74;0.87
6333;167927;789;FUR-FU-10002268;14.73;3;0;4.86;0.99
6334;167927;789;OFF-BI-10004364;29.7;5;0;13.37;2.25
6335;133305;496;OFF-PA-10001970;49.12;4;0;23.09;1.88
6336;133305;496;OFF-BI-10002954;18.28;5;0.2;6.4;1.75
6337;165995;116;FUR-FU-10000672;47.04;4;0;15.99;1.36
6338;165995;116;TEC-PH-10004908;339.96;5;0.2;42.49;0.62
6339;143112;757;TEC-PH-10003095;87.8;4;0;43.9;2
6340;143112;757;FUR-CH-10002880;221.38;2;0.1;2.46;0.02
6341;143112;757;TEC-MA-10001047;5199.96;4;0;1351.99;1.04
6342;105830;243;OFF-ST-10002554;156.51;4;0.2;-35.22;-0.9
6343;146255;275;TEC-AC-10004469;119.85;3;0;52.73;1.32
6344;146255;275;OFF-BI-10000309;30.44;2;0;14.92;0.98
6345;146255;275;OFF-BI-10001765;69.28;2;0;33.25;0.96
6346;146255;275;TEC-PH-10001619;587.97;3;0;170.51;0.87
6347;104822;630;OFF-LA-10002034;24.55;5;0;12.03;2.45
6348;104486;589;OFF-BI-10000309;12.18;1;0.2;4.41;0.36
6349;104486;589;OFF-ST-10000876;37.32;3;0;10.45;0.84
6350;104486;589;OFF-SU-10002573;35.06;2;0;10.52;0.6
6351;161557;60;FUR-FU-10004622;108.4;5;0.6;-105.69;-4.88
6352;161130;85;TEC-PH-10002549;361.38;2;0.2;27.1;0.15
6353;161347;322;OFF-BI-10004209;2.41;1;0.7;-2.01;-0.83
6354;109015;106;OFF-AP-10001962;8.39;1;0;2.1;0.25
6355;109015;106;TEC-PH-10002922;337.98;2;0;101.39;0.6
6356;110611;400;OFF-ST-10000642;83.92;5;0.2;-13.64;-0.81
6357;139080;149;OFF-BI-10001757;19.68;5;0.2;6.89;1.75
6358;139080;149;OFF-PA-10004621;25.92;4;0;12.44;1.92
6359;139080;149;OFF-PA-10002262;6.48;1;0;3.11;0.48
6360;139080;149;TEC-PH-10004100;86.35;6;0.2;8.64;0.6
6361;115693;282;OFF-AR-10003582;56.3;2;0;15.76;0.56
6362;107993;673;OFF-AR-10003179;51.02;7;0.2;8.29;1.14
6363;110443;146;OFF-BI-10001670;150.8;5;0.2;56.55;1.88
6364;110443;146;TEC-MA-10002073;1039.99;1;0.2;104;0.1
6365;110443;146;OFF-PA-10003797;51.84;8;0;24.88;3.84
6366;144848;201;TEC-PH-10004006;41.22;1;0;11.13;0.27
6367;144848;201;OFF-SU-10000646;240.37;1;0;7.21;0.03
6368;144848;201;TEC-PH-10002262;119.02;2;0;33.33;0.56
6369;147998;721;OFF-BI-10002082;133.12;5;0.2;49.92;1.88
6370;103919;769;FUR-FU-10001756;38.08;5;0.6;-29.51;-3.87
6371;113425;407;FUR-BO-10002598;113.57;2;0.2;12.78;0.23
6372;143035;161;FUR-FU-10001934;83.92;4;0;21.82;1.04
6373;143035;161;OFF-AR-10001130;6.63;3;0;3.12;1.41
6374;143035;161;TEC-AC-10002049;371.97;3;0;66.95;0.54
6375;107811;451;FUR-CH-10001394;561.58;2;0.2;70.2;0.25
6376;107811;451;OFF-ST-10000798;99.92;5;0.2;-1.25;-0.06
6377;163216;62;OFF-LA-10000134;4.93;2;0.2;1.72;0.7
6378;116442;82;FUR-FU-10002364;14.76;2;0;4.28;0.58
6379;150623;223;TEC-AC-10004571;99.99;1;0;42;0.42
6380;150623;223;OFF-ST-10003692;286.15;5;0;71.54;1.25
